date,fund_name,amc,category,isin,company,sector,pct_nav,market_value
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE924N01015,Vertex Infra 227 Ltd,Industrials,0.5931,121.09
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE515I01042,Nova Industries 210 Ltd,Industrials,0.5765,117.7
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE579H01031,Harbor Digital 219 Ltd,Telecom,0.5733,117.04
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE405D01010,Apex Systems 221 Ltd,IT,0.5217,106.51
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE246O01031,Crest Materials 236 Ltd,Materials,0.5203,106.22
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE046Y01047,Sundar Finance 225 Ltd,Financials,0.5124,104.61
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE274I01088,Bharat Energy 242 Ltd,Energy,0.4815,98.3
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE366K01097,Zenith Healthcare 224 Ltd,Healthcare,0.4291,87.61
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE158K01085,Nova Industries 240 Ltd,Industrials,0.4118,84.07
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE564I01023,Prism Auto 238 Ltd,Auto,0.411,83.91
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE301V01084,Sundar Finance 245 Ltd,Financials,0.3995,81.56
2025-05-31,Aravali Mid Cap Fund,Aravali,Mid Cap,INE496N01046,Vertex Infra 247 Ltd,Industrials,0.3811,77.81
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE081A01020,Tata Steel Ltd,Materials,4.2358,209.25
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE627U01023,Zenith Healthcare 254 Ltd,Healthcare,3.4854,172.18
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE271C01023,DLF Ltd,Real Estate,3.3669,166.32
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE309H01020,Crest Materials 256 Ltd,Materials,3.3404,165.02
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE791T01082,Apex Systems 251 Ltd,IT,3.1244,154.35
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE115N01091,Zenith Healthcare 264 Ltd,Healthcare,2.9503,145.74
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE824L01066,Nova Industries 260 Ltd,Industrials,2.8923,142.88
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE097A01081,Apex Systems 261 Ltd,IT,2.8193,139.27
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE858O01006,Vertex Infra 267 Ltd,Industrials,2.6058,128.73
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE895U01088,Sundar Finance 265 Ltd,Financials,2.5764,127.27
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE544P01048,Harbor Digital 269 Ltd,Telecom,2.5201,124.49
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE974B01064,Harbor Digital 259 Ltd,Telecom,2.5007,123.53
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE536V01003,Apex Systems 271 Ltd,IT,2.4874,122.88
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE362L01083,Bharat Energy 252 Ltd,Energy,2.4835,122.68
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE780B01094,Prism Auto 258 Ltd,Auto,2.3768,117.41
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE797N01039,Prism Auto 268 Ltd,Auto,2.2068,109.02
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE631N01020,Orion Consumer 273 Ltd,Consumer,2.1491,106.17
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE714V01006,Zenith Healthcare 274 Ltd,Healthcare,2.0709,102.3
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,2.0653,102.03
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE336P01071,Vertex Infra 277 Ltd,Industrials,1.9875,98.18
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE521R01097,Nova Industries 270 Ltd,Industrials,1.9188,94.79
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE276A01084,Bharat Energy 272 Ltd,Energy,1.8857,93.15
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE704J01068,Bharat Energy 282 Ltd,Energy,1.8784,92.79
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE214N01028,Prism Auto 278 Ltd,Auto,1.8044,89.14
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE525L01048,Orion Consumer 283 Ltd,Consumer,1.6701,82.5
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE639I01053,Sundar Finance 275 Ltd,Financials,1.5328,75.72
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE843W01036,Nova Industries 280 Ltd,Industrials,1.477,72.96
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE922X01085,Zenith Healthcare 284 Ltd,Healthcare,1.3913,68.73
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE216O01014,Bharat Energy 292 Ltd,Energy,1.3767,68.01
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE391S01042,Nova Industries 290 Ltd,Industrials,1.3625,67.31
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE546D01041,Zenith Healthcare 294 Ltd,Healthcare,1.3414,66.27
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE606K01012,Apex Systems 291 Ltd,IT,1.3288,65.64
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE743I01088,Sundar Finance 285 Ltd,Financials,1.2097,59.76
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE139Q01076,Crest Materials 296 Ltd,Materials,1.171,57.85
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE888Y01067,Vertex Infra 297 Ltd,Industrials,1.1582,57.22
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE949F01035,Orion Consumer 293 Ltd,Consumer,1.1469,56.66
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE286O01017,Sundar Finance 295 Ltd,Financials,1.121,55.38
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE340Z01069,Crest Materials 306 Ltd,Materials,1.0511,51.92
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE913R01051,Bharat Energy 302 Ltd,Energy,0.9971,49.26
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE615Z01015,Bharat Energy 312 Ltd,Energy,0.9911,48.96
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE571W01049,Sundar Finance 315 Ltd,Financials,0.9546,47.16
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE679U01073,Harbor Digital 309 Ltd,Telecom,0.9418,46.52
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE838B01056,Vertex Infra 307 Ltd,Industrials,0.9244,45.67
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE554X01065,Nova Industries 310 Ltd,Industrials,0.9239,45.64
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE655F01089,Prism Auto 298 Ltd,Auto,0.9026,44.59
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE811X01025,Orion Consumer 303 Ltd,Consumer,0.8857,43.75
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE661E01014,Apex Systems 311 Ltd,IT,0.8057,39.8
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE310Z01076,Sundar Finance 325 Ltd,Financials,0.7828,38.67
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE584G01065,Vertex Infra 317 Ltd,Industrials,0.7807,38.57
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE394O01029,Vertex Infra 327 Ltd,Industrials,0.7494,37.02
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE664C01028,Crest Materials 316 Ltd,Materials,0.7392,36.52
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE798X01065,Zenith Healthcare 314 Ltd,Healthcare,0.7261,35.87
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE229Y01084,Zenith Healthcare 324 Ltd,Healthcare,0.7203,35.58
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE899E01060,Sundar Finance 335 Ltd,Financials,0.6411,31.67
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE918E01017,Prism Auto 328 Ltd,Auto,0.6185,30.55
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE467J01098,Prism Auto 338 Ltd,Auto,0.5896,29.13
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE199N01084,Bharat Energy 342 Ltd,Energy,0.5647,27.9
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE687T01057,Orion Consumer 343 Ltd,Consumer,0.5374,26.55
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE352B01017,Harbor Digital 329 Ltd,Telecom,0.5287,26.12
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE514N01040,Bharat Energy 332 Ltd,Energy,0.5277,26.07
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE670V01006,Nova Industries 340 Ltd,Industrials,0.5195,25.66
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE836I01040,Vertex Infra 337 Ltd,Industrials,0.5143,25.41
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE399X01004,Apex Systems 341 Ltd,IT,0.4843,23.92
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE410F01056,Zenith Healthcare 344 Ltd,Healthcare,0.4189,20.69
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE826U01062,Crest Materials 346 Ltd,Materials,0.417,20.6
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE588G01061,Vertex Infra 347 Ltd,Industrials,0.3865,19.09
2025-05-31,Aravali Small Cap Fund,Aravali,Small Cap,INE457L01035,Sundar Finance 345 Ltd,Financials,0.3555,17.56
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE002A01018,Reliance Industries Ltd,Energy,9.000200000000001,1807.51
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE040A01034,HDFC Bank Ltd,Financials,7.3458,1475.26
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE009A01021,Infosys Ltd,IT,6.3008,1265.39
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE467B01029,Tata Consultancy Services Ltd,IT,6.1613,1237.37
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE585B01010,Maruti Suzuki India Ltd,Auto,4.7679,957.54
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE044A01036,Sun Pharmaceutical Industries Ltd,Healthcare,4.5627,916.33
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE030A01027,Hindustan Unilever Ltd,Consumer,4.5018,904.1
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE860A01027,HCL Technologies Ltd,IT,4.4502,893.73
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE154A01025,ITC Ltd,Consumer,4.2097,845.43
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE018A01030,Larsen & Toubro Ltd,Industrials,4.1551,834.47
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE481G01011,UltraTech Cement Ltd,Materials,3.8398,771.15
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE361B01024,Divi Laboratories Ltd,Healthcare,2.849,572.16
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE101A01026,Mahindra & Mahindra Ltd,Auto,2.7594,554.17
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE001A01036,Housing Development Finance Corp Ltd,Financials,2.6241,527.0
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE216A01030,Britannia Industries Ltd,Consumer,2.5646,515.05
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE155A01022,Tata Motors Ltd,Auto,2.5194,505.97
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,CASH_EQV,Cash and Equivalents,Cash and Equivalents,2.5152,505.13
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE066A01021,Eicher Motors Ltd,Auto,2.0434,410.38
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE742F01042,Adani Ports and SEZ Ltd,Industrials,1.9875,399.15
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE752H01013,Zomato Ltd,Consumer,1.6921,339.82
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE158A01026,Hero MotoCorp Ltd,Auto,1.6894,339.28
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE159A01016,GlaxoSmithKline Pharma Ltd,Healthcare,1.5569,312.67
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE059A01026,Cipla Ltd,Healthcare,1.5042,302.09
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE134E01011,Power Finance Corporation Ltd,Financials,1.368,274.74
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE918I01026,Bajaj Finserv Ltd,Financials,1.3296,267.02
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE733E01010,NTPC Ltd,Utilities,1.0569,212.26
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE484Q01012,Crest Materials 066 Ltd,Materials,0.9256,185.89
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE085J01041,Zenith Healthcare 054 Ltd,Healthcare,0.8552,171.75
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE509Q01028,Prism Auto 058 Ltd,Auto,0.8519,171.09
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE105Z01077,Zenith Healthcare 064 Ltd,Healthcare,0.8386,168.42
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE641Q01080,Bharat Energy 072 Ltd,Energy,0.7149,143.57
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE101V01012,Nova Industries 070 Ltd,Industrials,0.6809,136.75
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE684C01063,Vertex Infra 067 Ltd,Industrials,0.6632,133.19
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE206F01019,Sundar Finance 075 Ltd,Financials,0.5155,103.53
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE803U01018,Harbor Digital 079 Ltd,Telecom,0.4506,90.49
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE536Z01079,Prism Auto 088 Ltd,Auto,0.4401,88.39
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE121Z01056,Apex Systems 081 Ltd,IT,0.4235,85.05
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE233N01055,Vertex Infra 087 Ltd,Industrials,0.409,82.14
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE001O01070,Prism Auto 098 Ltd,Auto,0.3242,65.11
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE835T01093,Bharat Energy 092 Ltd,Energy,0.2949,59.22
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE095G01008,Orion Consumer 093 Ltd,Consumer,0.2642,53.06
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE747Y01049,Apex Systems 101 Ltd,IT,0.2532,50.85
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE216O01045,Crest Materials 096 Ltd,Materials,0.2499,50.19
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE532W01017,Nova Industries 100 Ltd,Industrials,0.2434,48.88
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE618Q01072,Crest Materials 106 Ltd,Materials,0.2007,40.31
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE813D01069,Sundar Finance 125 Ltd,Financials,0.1824,36.63
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE934F01051,Prism Auto 108 Ltd,Auto,0.1651,33.16
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE497H01076,Orion Consumer 143 Ltd,Consumer,0.1561,31.35
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE218B01063,Apex Systems 111 Ltd,IT,0.1483,29.78
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE912H01076,Crest Materials 126 Ltd,Materials,0.135,27.11
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE900V01003,Crest Materials 136 Ltd,Materials,0.1297,26.05
2025-05-31,Brindavan ELSS Fund,Brindavan,ELSS,INE045D01010,Apex Systems 131 Ltd,IT,0.1289,25.89
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE248D01052,Zenith Healthcare 104 Ltd,Healthcare,3.9901,959.7
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE009A01021,Infosys Ltd,IT,3.7565000000000004,903.51
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE934F01051,Prism Auto 108 Ltd,Auto,3.6066,867.46
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE059N01063,Bharat Energy 112 Ltd,Energy,3.3107,796.29
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE832T01059,Vertex Infra 117 Ltd,Industrials,3.0596,735.89
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE841A01091,Harbor Digital 119 Ltd,Telecom,2.9789,716.49
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE062A01020,State Bank of India,Financials,2.9736,715.21
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE467B01029,Tata Consultancy Services Ltd,IT,2.9319,705.18
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE018A01030,Larsen & Toubro Ltd,Industrials,2.8247,679.4
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE397D01024,Bharti Airtel Ltd,Telecom,2.5473,612.68
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE155X01060,Crest Materials 156 Ltd,Materials,2.4249,583.24
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE090A01021,ICICI Bank Ltd,Financials,2.3238,558.92
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE192A01025,Tata Consumer Products Ltd,Consumer,2.2142,532.56
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE044A01036,Sun Pharmaceutical Industries Ltd,Healthcare,2.1643,520.56
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE122K01085,Vertex Infra 157 Ltd,Industrials,2.0945,503.77
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE155A01022,Tata Motors Ltd,Auto,2.0738,498.79
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE552E01023,Sundar Finance 135 Ltd,Financials,2.032,488.74
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE858X01067,Vertex Infra 167 Ltd,Industrials,2.0058,482.44
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE420Q01080,Bharat Energy 162 Ltd,Energy,1.9604,471.52
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE306Y01078,Harbor Digital 149 Ltd,Telecom,1.94,466.61
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,1.921,462.04
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE669C01036,Tech Mahindra Ltd,IT,1.8916,454.97
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE186M01030,Crest Materials 166 Ltd,Materials,1.7414,418.84
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE452K01042,Vertex Infra 177 Ltd,Industrials,1.6217,390.05
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE240N01014,Nova Industries 170 Ltd,Industrials,1.6115,387.6
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE001A01036,Housing Development Finance Corp Ltd,Financials,1.556,374.25
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE089A01023,Dr Reddy Laboratories Ltd,Healthcare,1.4587,350.85
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE361B01024,Divi Laboratories Ltd,Healthcare,1.4422,346.88
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE899D01046,Zenith Healthcare 184 Ltd,Healthcare,1.3965,335.89
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE752E01010,Power Grid Corporation of India Ltd,Utilities,1.3942,335.33
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE406F01069,Apex Systems 191 Ltd,IT,1.3183,317.08
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE027V01000,Zenith Healthcare 194 Ltd,Healthcare,1.289,310.03
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE158A01026,Hero MotoCorp Ltd,Auto,1.2734,306.28
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE149L01054,Harbor Digital 239 Ltd,Telecom,1.246,299.69
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE787D01026,Bajaj Finance Ltd,Financials,1.243,298.97
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE758L01053,Crest Materials 206 Ltd,Materials,1.1887,285.91
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE240F01077,Vertex Infra 197 Ltd,Industrials,1.1656,280.35
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE161Z01086,Apex Systems 211 Ltd,IT,1.1582,278.57
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE742F01042,Adani Ports and SEZ Ltd,Industrials,1.1429,274.89
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE966C01072,Orion Consumer 223 Ltd,Consumer,1.0775,259.16
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE301V01084,Sundar Finance 245 Ltd,Financials,1.0729,258.05
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE081A01020,Tata Steel Ltd,Materials,1.0609,255.17
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE663F01024,Info Edge India Ltd,IT,1.0377,249.59
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE710D01060,Bharat Energy 212 Ltd,Energy,0.9989,240.26
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE280A01028,Titan Company Ltd,Consumer,0.9795,235.59
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE103A01072,Bharat Energy 232 Ltd,Energy,0.9346,224.79
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE869L01031,Prism Auto 228 Ltd,Auto,0.8891,213.85
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE572U01026,Orion Consumer 233 Ltd,Consumer,0.8628,207.52
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE213P01076,Nova Industries 230 Ltd,Industrials,0.8479,203.94
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE085J01041,Zenith Healthcare 054 Ltd,Healthcare,0.765,184.0
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE134E01011,Power Finance Corporation Ltd,Financials,0.7073,170.12
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE995M01004,Bharat Energy 062 Ltd,Energy,0.6968,167.59
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE038A01020,Hindalco Industries Ltd,Materials,0.6929,166.66
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE611D01089,Sundar Finance 065 Ltd,Financials,0.6606,158.89
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE484Q01012,Crest Materials 066 Ltd,Materials,0.6174,148.5
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE910O01011,Apex Systems 051 Ltd,IT,0.6159,148.14
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE391S01035,Harbor Digital 059 Ltd,Telecom,0.6081,146.26
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE684C01063,Vertex Infra 067 Ltd,Industrials,0.5338,128.39
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE103F01033,Orion Consumer 063 Ltd,Consumer,0.5197,125.0
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE786D01005,Prism Auto 068 Ltd,Auto,0.4733,113.84
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE121Z01056,Apex Systems 081 Ltd,IT,0.4349,104.6
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE064I01022,Zenith Healthcare 074 Ltd,Healthcare,0.4271,102.73
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE065W01010,Orion Consumer 083 Ltd,Consumer,0.3736,89.86
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE891M01038,Bharat Energy 082 Ltd,Energy,0.3382,81.34
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE803U01018,Harbor Digital 079 Ltd,Telecom,0.3293,79.2
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE754I01098,Zenith Healthcare 094 Ltd,Healthcare,0.3042,73.17
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE216O01045,Crest Materials 096 Ltd,Materials,0.2936,70.62
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE532W01017,Nova Industries 100 Ltd,Industrials,0.2921,70.26
2025-05-31,Brindavan Flexi Cap Fund,Brindavan,Flexi Cap,INE891J01043,Apex Systems 091 Ltd,IT,0.2809,67.56
2025-05-31,Brindavan Focused Fund,Brindavan,Focused,INE002A01018,Reliance Industries Ltd,Energy,7.889,798.92
2025-05-31,Brindavan Focused Fund,Brindavan,Focused,INE467B01029,Tata Consultancy Services Ltd,IT,7.0425,713.19
2025-05-31,Brindavan Focused Fund,Brindavan,Focused,INE154A01025,ITC Ltd,Consumer,6.6016,668.54
2025-05-31,Brindavan Focused Fund,Brindavan,Focused,INE009A01021,Infosys Ltd,IT,6.1529,623.1
2025-05-31,Brindavan Focused Fund,Brindavan,Focused,INE044A01036,Sun Pharmaceutical Industries Ltd,Healthcare,5.3996,546.82
